3326	31	14529
3326	144	20200
3326	120	14843
3326	108	3889
3326	90	20348
7051	113	19771
5641	113	14172
5641	114	18242
5641	43	22167
5641	128	23847
6029	113	17488
3975	118	21815
3975	47	22473
3975	113	20672
3975	144	14874
3975	31	14474
3975	85	17155
3975	53	19571
3975	46	16537
6677	47	20468
6677	113	20672
6677	144	12091
6677	85	21002
6677	69	22505
6677	120	22200
6677	31	15564
6677	53	20442
6677	118	17378
6906	47	14323
6906	113	20672
6906	144	18230
6906	31	14079
5725	113	13594
7512	113	20848
7512	128	22555
4362	113	9445
4362	114	14424
11961	113	20672
11961	144	15246
11961	47	4176
11961	31	18592
11961	118	23316
11018	113	14866
11018	114	15
1993	113	20672
1993	144	20267
1993	47	20777
1993	31	16187
3021	113	20475
3021	128	23914
10391	113	23685
10391	114	22947
10391	128	15639
5107	113	20672
5107	47	18046
1839	113	13443
1839	61	18691
1839	128	12847
5812	113	18127
2652	113	13594
11235	128	17620
11235	113	9445
11235	114	13261
4891	113	20672
4891	47	19290
4891	144	17472
4891	31	16807
1631	47	19373
1631	113	20672
1631	144	12702
1631	108	14596
1631	31	17015
1631	118	8967
1631	120	23240
6428	113	11583
6428	114	19095
5757	113	18127
2874	113	23685
2874	114	22177
2874	43	16248
2874	128	13535
9626	47	23099
9626	120	19905
9626	113	20672
9626	144	16352
9626	95	14114
9626	31	23752
10098	113	20672
10098	144	17851
10098	47	16706
10098	31	23903
9097	113	20848
9097	128	15760
3760	113	20672
3760	47	13661
3760	31	14479
5802	113	20475
5802	128	20561
5802	11	15392
11801	113	23085
11801	128	22711
7580	113	13594
10505	113	13443
10505	128	19768
1322	113	18127
2969	113	13594
7430	113	4768
7430	137	12827
7430	128	23939
3856	113	20672
3856	144	13685
3856	47	1755
3856	31	23553
3856	85	15350
3856	46	17765
3856	69	22908
3856	118	12741
3856	90	17781
11554	113	14866
11554	114	15995
6868	113	20848
6868	128	15433
717	113	18127
1773	113	19310
11787	113	16158
9845	113	13594
3452	113	9445
3452	128	16832
9783	113	20672
9783	47	16501
9783	31	21497
9783	144	17440
1205	113	20672
1205	47	5048
1205	144	13230
6126	113	13594
8480	113	20848
8480	128	16232
2481	113	14866
2481	114	19769
1097	113	14866
1097	114	16131
125	113	20848
125	128	13637
133	113	20672
133	47	17257
133	144	18845
4317	113	18127
8159	113	20672
8159	47	15197
8159	144	17374
8159	31	23227
7937	113	20672
7937	47	14526
7937	144	13369
7937	31	14998
5342	113	20017
3785	113	12847
3785	128	12847
7590	113	13594
9462	113	18127
425	113	18127
8171	113	20475
8171	128	18612
2924	113	20475
2924	128	19116
2924	11	20780
5880	113	20672
5880	144	13244
5880	47	23415
11571	47	22070
11571	113	20672
11571	144	21254
11571	118	8967
11571	120	6359
11571	46	17091
11571	31	22293
9197	113	20672
9197	144	19732
9197	31	18906
9197	47	20519
3322	113	20848
3322	128	16998
6887	113	18724
6887	114	23947
6887	38	22173
7264	113	20848
7264	128	13337
4803	113	20672
4803	47	14676
4803	144	13047
4803	31	12311
5197	113	20475
5197	128	17912
6463	113	20848
6463	128	16354
6771	113	14866
6771	114	23181
1302	113	13594
1021	113	20848
1021	128	12348
6777	113	20672
6777	47	14606
6777	144	23202
6777	31	20866
6777	118	23243
16	113	23685
16	114	23822
16	38	19188
16	128	15498
1231	47	9809
1231	113	20672
1231	144	17424
1231	120	9809
1231	31	23269
11698	113	20672
11698	47	22529
11698	144	21854
8767	113	13443
8767	128	22711
8767	61	18039
3564	113	14866
3564	114	7208
11648	113	20848
11648	128	13552
9549	113	18127
6599	113	12138
3137	43	18304
3137	113	12234
3137	114	9264
4421	113	20848
4421	128	20034
7099	113	20672
7099	144	20275
7099	47	20841
7099	90	15698
7099	31	17702
9504	113	20672
9504	144	16061
9504	47	15120
2583	113	20848
2583	128	14689
10824	113	20848
10824	128	16164
693	113	13594
11672	113	19310
2901	113	20672
2901	47	12312
2901	144	19196
2901	31	20270
2901	118	16345
2672	113	20672
2672	47	12567
2672	144	23202
2672	31	20809
4633	113	18127
8907	47	19220
8907	120	5474
8907	113	20672
8907	144	18546
8907	108	15611
8907	90	17537
10915	113	9445
4085	113	20672
4085	144	18737
4085	31	12211
4085	120	16791
4085	47	16791
1132	113	19310
49	47	15999
49	113	20672
49	144	16105
2146	113	18127
9153	113	18127
9487	113	20672
9487	47	14676
9487	144	21981
9487	118	19200
9487	31	22548
8689	113	23564
8689	114	18430
11550	113	20146
3178	113	14866
3178	114	13373
10258	113	1417
3914	113	18127
2135	113	15413
2135	61	17488
778	113	16158
8492	47	22614
8492	113	20672
8492	144	12815
8492	31	12482
7703	113	20848
7703	128	20189
10873	113	20672
10873	47	15204
10873	144	17726
10873	31	20079
1657	113	20672
1657	47	18054
1657	144	12919
1657	31	23153
1052	113	21483
6924	113	23564
6924	114	3767
7554	113	20848
7554	128	15482
9134	113	17488
5632	113	20848
5632	128	16454
4587	113	20672
4587	47	20529
4587	31	20310
4587	144	21406
11872	113	20672
11872	47	21968
11872	144	22063
11872	31	14198
1076	113	13594
9216	113	9445
11073	113	13594
2344	113	20672
2344	47	17013
2344	144	21402
2344	120	17013
2344	118	18187
1140	47	14446
1140	120	12577
1140	113	20672
1140	144	19330
8638	113	13467
11298	47	17483
11298	120	17483
11298	113	20672
11298	144	21817
11298	31	18440
4283	113	20672
4283	47	17011
4283	144	15827
3989	47	16908
3989	113	20672
3989	31	17137
1989	113	20672
1989	47	23468
1989	31	14872
1989	144	17617
1989	120	23468
9210	85	23188
9210	46	21126
9210	69	12865
9210	113	20672
9210	47	16176
9210	31	22781
9210	144	17984
9210	118	23243
9210	128	19854
9210	90	14144
9638	113	14866
9638	114	14587
3950	113	20848
3950	128	15671
6698	113	20848
6698	128	21284
3868	113	13594
650	113	20672
650	47	13838
650	144	17578
650	31	13563
597	113	19310
1295	113	20848
1295	128	17439
4967	113	18724
4967	114	23776
4967	43	17384
4967	38	22173
883	47	13928
883	113	20672
883	144	22683
883	31	23029
4742	113	20672
4742	47	18340
4742	144	15449
4742	31	17961
10612	113	17488
7169	113	23685
7169	114	16259
7169	128	15570
7862	113	20475
7862	128	13726
7862	11	22115
1162	113	20672
1162	47	14397
1162	144	22263
7850	113	18127
9998	113	20672
9998	47	20494
9998	31	22146
1446	113	22103
5604	47	21283
5604	120	1449
5604	113	20672
5604	95	14365
5604	144	14687
5604	53	18902
5604	85	17603
5604	31	13469
5604	118	23243
7254	46	15654
7254	113	20672
7254	47	23839
7254	85	14941
7254	69	13733
7254	144	15246
7254	31	19018
7254	90	13099
11870	114	828
11870	113	23685
11870	38	21480
10941	113	18127
1045	113	20848
1045	128	16937
10174	43	1755
10174	38	23243
10174	113	806
10174	128	15883
11513	47	22723
11513	113	20672
11513	144	14491
11513	31	18824
3740	113	20475
3740	128	23914
121	113	15373
7105	113	18127
8484	113	20672
8484	144	14699
8484	47	21642
8484	31	21310
1223	113	14866
1223	114	20998
4165	113	13594
4165	128	16564
7193	113	13929
11890	47	15697
11890	120	16246
11890	113	20672
11890	144	17048
11890	95	12423
11890	31	23190
11890	118	23243
11890	46	15848
11890	85	18248
11890	69	16057
11890	90	16398
2723	113	17488
3743	113	18724
3743	114	22425
3743	38	22173
11543	113	20672
11543	47	17013
11543	144	23271
7379	113	13929
1546	113	20672
1546	47	14309
1546	144	15509
2100	113	14866
2100	114	12319
3588	113	20672
3588	47	13138
3588	144	19993
3588	31	12477
3588	90	20984
4066	113	20672
4066	47	12242
4066	144	22878
4066	31	13951
5674	113	13594
3384	113	20672
3384	47	16401
3384	144	12923
3384	46	20687
3384	85	13675
3384	31	23922
6157	113	13594
6750	47	12397
6750	113	20672
6750	144	15116
6750	31	13040
11986	113	20672
11986	47	19724
11231	113	13594
5081	113	13594
5081	128	15975
5081	11	11067
5081	38	22173
5081	61	18135
9515	61	19660
9515	113	21993
9515	128	23764
10683	113	20672
10683	144	23022
10683	47	17705
10628	113	23685
10628	114	15544
10628	43	16978
10628	128	18967
1876	113	20672
1876	144	19149
1876	47	17855
7899	113	14866
7899	114	22017
4061	113	20848
4061	128	14462
10751	113	13594
9602	113	20672
9602	47	18252
9602	144	22946
9602	31	16058
5599	113	19843
5599	128	21933
1152	113	20672
1152	47	21137
1152	144	14726
1152	31	14737
3268	113	20672
3268	47	21629
3268	118	23316
3268	144	13092
1277	113	13594
3133	113	23685
3133	114	18632
3133	128	17286
481	113	20672
481	47	21501
481	31	14550
8093	113	20672
8093	47	22885
8093	31	20784
8093	118	23243
6105	113	9445
929	113	20672
929	144	12672
929	47	15896
929	31	18025
10123	47	18048
10123	113	20672
10123	144	17585
2872	113	13594
3451	113	20672
3451	47	14108
3451	144	19330
8458	113	13594
8458	128	13474
10276	113	13958
10276	61	18238
10276	128	18686
2239	113	9445
342	114	23324
342	113	23685
342	43	15881
342	38	22173
342	128	14447
4018	113	16262
4018	61	17488
9340	113	13710
9340	114	6647
9340	128	23782
10262	113	11583
11315	11	20523
11315	113	3295
11315	114	13956
11315	137	22500
11315	38	18308
2257	113	13594
108	47	14458
108	113	20672
108	144	12750
108	31	13815
7848	113	17488
7848	61	17488
3291	113	20848
3291	128	12322
9473	113	15102
9473	89	7370
9473	77	14865
9473	112	14286
9473	153	19693
9473	71	20517
9473	110	13737
6557	113	13594
7994	113	20848
7994	128	18141
95	113	19310
9275	113	14866
9275	114	14561
10375	113	21262
8659	113	13594
8659	11	20845
721	113	9445
641	85	13648
641	113	20672
641	47	17383
641	144	20380
641	31	15550
2269	113	20848
2269	128	14065
9079	113	13594
6930	113	20672
6930	47	17033
6930	144	21817
6930	31	17780
8678	113	13594
8678	128	20547
10025	113	13443
10025	128	15082
5261	113	20672
5261	47	18848
5261	144	17646
5076	113	17488
5076	61	17488
799	113	18127
1986	113	13929
7349	113	18127
11536	113	20475
11536	128	22740
11536	11	17574
4118	113	20848
4118	128	14367
9355	113	18127
7231	113	18127
9437	113	20848
9437	128	18268
4848	113	13594
4295	113	20672
4295	47	16644
4295	144	20507
4295	90	18364
4295	31	22952
5504	113	20848
5504	128	21904
7988	113	21744
4305	113	20672
4305	47	22830
4305	144	21811
10749	113	20672
10749	47	21416
10749	144	22794
10749	118	20603
10749	31	22669
9717	113	20475
9717	128	16690
3653	113	13929
3653	61	10068
1678	113	22718
3363	113	20672
3363	47	22257
3363	144	21073
3363	31	17215
8003	113	20848
8003	128	12551
7815	113	20848
7815	128	20034
11371	113	14866
11371	114	21999
3475	113	20672
3475	47	23503
3475	144	23028
10802	113	18127
3035	113	23685
3035	114	16549
3035	128	22226
45	113	20672
45	47	20322
8136	113	14866
8136	114	18399
6479	113	20672
6479	47	17296
6479	144	14699
8296	113	18127
8482	113	19599
8482	137	20843
8482	128	20843
8482	114	21051
8482	38	21917
1179	113	20672
1179	47	6189
1179	144	19819
1179	31	13969
1179	118	20603
3028	47	16897
3028	113	20672
3028	144	18201
3028	31	17397
3028	46	23390
11296	47	17590
11296	113	20672
5035	113	20848
5035	128	15456
7864	113	20672
7864	47	16382
7864	144	19309
7864	31	17938
9713	113	20672
9713	47	21566
9713	144	18567
9713	31	18137
9688	113	13594
635	113	19828
635	114	20009
4400	113	21082
4400	128	22711
667	113	23685
667	114	12081
667	43	12653
667	128	21033
3124	113	20475
3124	128	20561
3124	11	15379
880	113	20672
880	47	14803
880	144	21554
880	31	20751
4743	113	20672
4743	47	22700
4743	144	17956
4743	31	21456
7150	113	20672
7150	47	19223
7150	144	14395
10910	113	20475
10910	128	17912
10348	113	20672
10348	47	15572
10348	144	12505
627	113	13594
627	128	21452
6121	113	11583
6121	114	22371
10046	113	18127
11122	113	20848
11122	128	17187
2621	113	13594
3585	113	18724
3585	114	17561
3585	43	21618
3585	38	22173
2350	113	13594
2350	11	17497
10390	113	20672
10390	47	14541
10390	144	15846
10390	31	17654
5922	113	23047
5922	128	18644
5922	61	17105
5322	113	20672
5322	47	21522
5322	144	15323
5322	31	23107
10345	113	20672
10345	47	16060
10345	144	22197
4006	113	18127
10750	113	20848
10750	128	16998
6647	113	23685
6647	114	19605
6647	128	23782
4862	113	13594
10768	11	13537
10768	113	22440
10638	113	20672
10638	144	20213
10638	31	14258
10638	47	23150
7781	113	13594
10014	113	16158
10014	61	15016
10014	128	13283
8091	113	20672
8091	144	19516
8091	47	23150
8091	31	22485
10134	113	20672
10134	47	23521
10134	144	18271
10134	90	15695
10134	31	18971
4142	113	20848
4142	128	15452
6712	113	23685
6712	114	13859
6712	43	22360
6712	128	20558
9536	113	20848
9536	128	20189
5293	113	13594
10922	113	20672
10922	47	19134
10922	144	18058
10922	31	19506
2711	113	14866
2711	114	4554
11059	113	21376
11059	114	12109
5608	113	13594
5044	113	13594
8063	113	18127
8238	113	20672
8238	47	17134
8238	144	21963
9019	113	13594
2147	95	17880
2147	47	6359
2147	120	14778
2147	113	20672
2147	144	15449
4268	113	9445
4268	128	21425
4268	114	15767
7868	113	3295
7868	128	20280
7868	38	16412
7868	137	23403
7868	114	15461
5925	113	20672
5925	47	22700
5925	144	15246
5925	31	19244
9980	113	15102
9980	25	16607
9980	89	2539
9980	110	21401
8315	113	20672
8315	47	23524
8315	144	16283
7423	113	20672
7423	47	13970
7423	144	19940
7423	31	23296
8092	113	12366
8092	114	17256
8092	128	16659
6894	113	9445
10667	113	23685
10667	114	13696
10667	43	14068
10667	128	13248
6546	113	18127
5248	47	16855
5248	113	20672
5248	31	15832
5248	144	13920
278	113	13594
10614	113	20672
10614	47	20470
10614	144	14533
10614	31	23937
6200	47	16002
6200	113	20672
6200	144	15794
6200	31	23834
6604	113	18127
3439	113	20475
3439	128	15068
5278	113	20672
5278	144	21146
5278	47	20609
5278	31	20456
11525	113	20848
11525	128	19059
4921	113	20475
4921	128	18352
4921	11	21324
9095	113	20475
9095	128	20970
3311	47	6359
3311	113	20672
3311	144	19078
11649	113	13594
11649	11	20996
220	113	19525
11314	113	20672
11314	47	23865
11314	144	21791
3788	113	20672
3788	47	15317
3788	31	13188
3788	144	21279
7302	113	17178
7302	11	21699
5296	113	13594
11575	113	13594
11769	113	21782
11769	89	4110
11769	11	16600
11769	110	22598
10340	113	18127
7995	113	20848
7995	128	23566
6148	113	18842
6148	61	17488
5027	113	20672
5027	47	20335
5027	144	12560
5027	31	15809
7952	113	14866
7952	114	16954
2983	113	20672
2983	47	21173
2983	144	20022
2983	31	17685
708	47	13107
708	113	20672
708	144	18526
3919	113	20848
3919	128	21513
11810	113	20848
11810	128	15339
10378	113	18127
9085	113	9445
9085	128	16286
11861	113	19777
11861	43	12805
8746	113	13594
8579	113	17488
11883	113	20848
11883	128	21314
10113	47	20378
10113	120	19894
10113	113	20672
10113	144	14431
10113	85	15416
10113	69	15953
10113	31	18599
10113	95	20162
10113	90	21200
3185	113	21819
9094	113	13443
9094	89	4110
9094	128	21194
618	113	20848
618	128	22714
701	113	14866
701	114	22839
10005	113	20848
10005	128	15671
5496	113	20848
5496	128	19059
7542	113	20672
7542	47	8001
7385	113	19310
2843	113	13929
4013	113	20672
4013	144	23279
4013	47	21715
4013	31	21119
10074	113	18127
9342	113	19843
9342	128	16865
9342	114	16495
7474	113	14866
7474	114	12638
1072	113	20672
1072	47	19955
1072	144	13920
1072	31	21144
401	113	20475
401	128	16991
4879	113	18140
4879	128	15525
3116	113	1417
4030	113	14866
4030	114	19403
9400	113	20672
9400	144	13047
9400	47	12612
9400	31	23901
2265	113	12366
2265	128	20370
2265	114	23350
8720	113	20848
8720	128	21997
4003	113	20475
4003	128	23914
9570	46	23709
9570	47	15234
9570	113	20672
9570	144	15957
9570	31	14966
9570	118	21815
7917	113	20672
7917	47	22481
7917	144	22125
7917	31	15438
7108	113	13543
9427	113	20672
9427	47	13865
9427	144	22693
2407	113	13594
4351	113	18127
9886	113	20672
9886	47	15719
9886	144	17667
9886	31	19476
9886	46	23640
3994	113	20848
3994	128	18141
1127	113	20848
1127	128	12445
1508	113	20672
1508	144	19043
1508	47	19632
1508	31	13711
9099	113	20672
9099	47	21955
9099	144	15873
9099	31	18983
2347	113	20848
2347	128	18990
7753	113	20475
7753	128	18352
7753	11	19488
2796	113	23685
2796	114	6815
2796	43	22541
2796	128	21455
10332	113	20848
10332	128	14864
11724	113	14240
3438	113	13594
4718	113	20672
4718	47	15674
4718	31	18910
4718	85	23786
4718	90	12432
4718	144	22842
168	113	23564
168	137	19205
168	114	22634
11578	113	20672
11578	144	22192
11578	47	18925
11578	31	15652
11934	113	13594
9480	113	12366
9480	128	12263
6834	113	23685
6834	114	12677
6834	137	16156
6834	43	15245
5187	113	20672
5187	47	11315
5187	144	19112
5187	31	16947
7155	113	17363
7155	43	5639
7155	38	14846
7155	61	20188
2465	113	20848
2465	128	21453
350	113	20724
9468	113	20848
9468	128	18087
3739	113	13443
4704	113	21744
8194	113	23685
8194	114	8250
8194	128	15551
4877	113	20672
4877	47	23254
4877	120	12030
4877	144	21022
152	113	18127
10480	113	13594
11374	113	23685
11374	128	14433
1695	113	20672
1695	47	22475
1695	144	23896
1695	90	21087
8656	113	20848
8656	128	22714
5025	38	21803
5025	43	18532
5025	114	16100
5025	113	806
5025	128	22861
1229	47	22900
1229	113	20672
1229	31	12766
1229	85	22251
424	47	23726
424	120	21546
424	113	20672
424	144	12091
11327	113	18127
4912	113	23685
4912	43	21450
4912	114	19328
4912	128	23772
9087	113	19310
8031	113	20672
8031	47	14541
8031	144	13426
8031	31	18460
5745	113	20672
5745	144	14554
5745	47	16965
5745	118	20603
8400	113	19310
5589	113	20672
5589	47	20738
5589	144	23216
5589	31	14652
305	113	18127
2491	113	13594
2800	113	20672
2800	47	21586
2800	144	21906
2800	31	20413
8021	113	20672
8021	144	12463
8021	47	12207
8021	118	19510
1909	113	13594
6243	113	18127
4938	113	20848
4938	128	13935
4168	113	19310
8248	113	20017
4312	113	20672
4312	47	20277
4312	31	12783
4312	144	13388
1299	113	20672
1299	47	21608
1299	31	12621
1299	144	18974
11353	113	20672
11353	47	9954
11353	144	14574
11353	31	13787
9410	113	14866
9410	114	18381
1061	113	9445
2122	113	14866
2122	114	22730
5923	113	20672
5923	144	16590
5923	31	12262
5923	47	19811
5923	108	16063
11966	113	15413
11966	61	17488
4528	113	13443
4528	128	18855
1902	113	20672
1902	47	13569
1902	144	20504
2140	113	20672
2140	47	21586
2140	144	14228
2140	31	21920
6362	113	14866
6362	114	7182
7498	113	20672
7498	47	21343
7498	144	19330
7498	31	13917
5413	113	20672
5413	47	1755
5413	144	21834
5413	31	19212
5072	47	15128
5072	120	20872
5072	113	20672
5072	144	18164
5072	31	23840
5072	85	22110
5072	108	15762
11422	113	13594
11229	113	13594
2797	113	14866
2797	114	17637
7196	113	20672
7196	47	17621
7196	144	23311
7196	31	21038
7759	113	9445
6307	95	18687
6307	47	1755
6307	120	1755
6307	113	20672
6307	144	13685
6307	31	22513
7436	113	14866
7436	114	12474
6807	113	20672
6807	47	22647
6807	144	23634
900	113	12138
3465	113	18127
6167	113	19310
11609	113	17488
11609	61	17488
9513	113	23564
9513	114	13957
6596	85	23353
6596	47	21634
6596	120	159
6596	113	20672
6596	144	17980
6596	31	15919
7678	113	20848
7678	128	13552
10837	113	20848
10837	128	17432
9060	113	15240
9060	61	17350
8187	47	14151
8187	113	20672
8187	31	17718
8187	144	14325
8187	46	14647
8187	69	14911
8187	85	12433
8187	118	23243
8119	113	14866
8119	114	17493
10662	113	20672
10662	47	22700
10662	144	21146
10662	31	15580
11201	113	20672
11201	47	20130
11201	144	18249
11201	46	17919
2107	113	17488
2021	113	13594
5631	113	18127
1492	113	3295
1492	137	18903
3397	47	18867
3397	113	20672
3397	144	13786
3397	118	8967
3397	46	20237
3397	90	12188
3397	31	23222
3397	53	14394
9420	113	20848
9420	128	19317
5231	113	18724
5231	114	19169
5231	43	12217
5231	38	22173
2447	113	20672
2447	47	23585
2447	144	12560
2447	31	17839
6661	113	11583
6661	114	20485
4184	113	20672
4184	144	15246
4184	47	19341
4184	108	20498
4184	31	16265
4184	90	18973
6495	113	20848
6495	128	23204
8222	113	18127
1199	113	14866
1199	114	14029
5903	47	14391
5903	113	20672
5903	144	19078
5903	31	18323
3202	113	17488
2324	113	14866
2324	114	22531
4442	113	20672
4442	47	20690
4442	144	21806
4442	31	23796
10548	113	20848
10548	128	18384
6505	113	13594
961	113	20848
961	128	22886
5738	47	23567
5738	113	20672
5738	144	14043
5738	118	16345
10502	43	6229
10502	114	19814
10502	113	806
10502	38	21815
10502	128	13583
10502	53	17198
4500	113	20848
4500	128	14896
1312	114	954
1312	113	18724
1312	43	20298
1312	38	22173
895	113	20672
895	47	15761
895	144	17192
2813	113	20848
2813	128	14367
5577	114	12683
5577	113	23685
5577	38	19188
5577	128	22763
11696	113	1417
11696	114	20199
4514	113	20672
4514	47	23176
4514	144	23322
11695	113	20672
11695	47	23839
11695	144	23660
11695	31	19428
5752	113	20672
5752	144	17374
5752	47	13865
5752	31	17280
7134	47	13624
7134	53	20442
7134	113	20672
7134	144	19372
10501	113	20672
10501	47	17664
3102	113	20848
3102	128	15339
3793	113	20672
3793	144	16404
3793	31	13217
3793	47	19668
3793	118	23243
5874	53	20463
5874	38	14846
5874	43	5639
5874	114	19625
5874	128	17598
5874	113	806
5874	118	14846
5874	61	15892
5874	11	18482
498	113	20672
498	47	23160
498	144	21146
498	31	23111
2516	113	13594
4156	113	20672
4156	47	19962
4156	31	17834
5508	113	14866
5508	114	21822
10181	113	20672
10181	47	17038
10181	144	14699
10181	31	21777
5500	113	20672
5500	47	20423
5500	144	19261
5500	31	14055
7257	113	23685
7257	114	22540
7257	43	23525
11573	47	8325
11573	113	20672
11573	144	20944
11573	31	20773
5070	113	18724
5070	114	20726
5070	38	22173
1432	47	23567
1432	120	23915
1432	113	20672
1432	144	17132
1432	31	14693
11287	113	18127
6969	113	13594
6969	128	20382
10632	113	20672
10632	47	21520
10632	144	17775
10632	31	14755
8421	113	20672
8421	144	14457
8421	47	5474
8421	31	14292
2361	113	18127
7140	113	20848
7140	128	19059
3908	114	23099
3908	113	23685
3908	38	22173
3908	128	22981
2015	113	20672
2015	47	15828
2015	144	21355
2015	120	18548
2015	31	19440
639	113	20672
639	47	20419
639	144	21437
639	120	20419
639	31	20102
7133	113	13594
11909	113	20672
11909	144	23660
11909	120	1755
11909	47	15399
11909	31	15920
11909	85	18063
9109	113	19310
6039	47	21582
6039	113	20672
6039	144	21142
6039	46	19859
6039	31	22375
6039	108	22124
8805	113	9445
7612	113	13594
2998	113	20672
2998	47	18607
2998	144	13230
8731	113	14866
8731	114	10197
6699	113	20672
6699	47	23516
6699	144	14984
6699	31	13615
9021	113	20475
9021	128	20608
10691	113	20672
10691	47	15184
10691	144	18602
10691	31	15680
7433	113	20672
7433	47	16133
7433	144	12560
7433	31	21700
7433	118	19200
9314	113	13594
2373	113	9445
2391	113	20848
2391	128	22720
11994	113	20672
11994	47	22681
11994	144	15323
11994	31	13522
6050	113	13594
884	113	9445
884	114	21855
3839	113	13594
6	113	14866
6	114	22427
372	113	17488
372	61	17488
99	113	20848
99	128	18268
1142	113	20672
1142	47	23127
1142	144	21481
1142	118	23316
4965	47	12772
4965	113	20672
4965	144	23660
4965	120	17066
4965	31	12027
4965	108	13409
4965	85	20942
6742	113	20848
6742	128	14005
8430	113	14866
8430	114	16567
6277	113	17488
3371	113	21082
3371	128	22711
2242	47	21179
2242	120	12330
2242	113	20672
2242	144	13807
2242	95	20153
2242	31	21104
2242	53	13383
2242	85	20968
2242	69	14813
10799	113	18127
1968	113	18127
6129	113	18724
6129	114	14127
6129	43	23509
6129	38	22173
8162	113	14866
8162	114	7187
1036	113	12138
8256	113	20672
8256	47	21801
8256	31	12019
2744	47	15212
2744	113	20672
2744	144	16727
2744	31	20522
9533	113	20848
9533	128	18990
6376	113	13594
6376	11	12587
6376	128	19519
10360	113	20672
10360	144	21439
10360	47	19767
10360	31	13566
10360	118	23316
1582	120	22386
1582	113	20672
1582	47	19197
1582	144	14306
2461	113	13594
5037	113	15102
5037	112	16093
5037	77	17277
5037	89	4110
5037	110	15440
5037	153	17402
5037	71	22692
5964	113	20672
5964	144	17604
5964	47	12227
5964	31	12664
5758	113	17488
11137	113	20848
11137	128	22164
9040	113	13929
9040	128	12847
5249	47	13375
5249	120	12341
5249	113	20672
5249	144	22906
5249	118	8967
5249	31	13551
5249	95	16544
6638	113	19310
6567	114	23194
6567	113	16498
6567	128	20675
6062	113	18127
1897	113	11583
1897	114	17486
2471	113	20672
2471	47	14648
2471	144	20476
2471	31	22152
8189	113	23235
10296	113	14866
10296	114	17485
5228	47	12721
5228	113	20672
5228	144	19819
2986	47	14770
2986	120	21546
2986	53	20442
2986	113	20672
2986	144	14253
199	113	20672
199	47	19724
199	144	19057
199	31	12439
3136	120	23518
3136	113	20672
3136	144	20626
3136	85	1540
3136	47	8041
3136	95	13620
3136	46	17251
3136	69	19182
3136	31	19561
3131	113	20672
3131	47	20240
3131	144	13807
3131	31	16783
9786	113	18127
11907	113	18127
7645	113	13594
6055	113	20848
6055	128	22657
3756	113	20672
3756	144	19006
3756	47	16546
1654	113	20672
1654	144	13098
1654	47	17004
1654	31	18142
2736	43	18848
2736	38	22319
2736	113	12833
2736	128	22292
5883	113	23685
5883	114	20441
5883	43	15596
5883	128	21773
6793	113	13443
6793	61	21419
2043	113	20672
2043	47	15403
2043	144	14223
2043	31	22866
2043	120	16507
4404	113	20672
4404	144	17836
4404	47	19441
4404	31	19316
2355	47	12087
2355	113	20672
2355	144	17778
2355	120	16395
2355	95	16708
2355	31	19408
7306	113	20672
7306	47	18442
7306	144	12307
7306	31	17177
11400	113	20672
11400	47	21888
11400	144	20219
5828	47	12823
5828	120	18400
5828	113	20672
5828	46	17700
5828	128	12197
5828	118	22319
263	113	20672
263	47	18254
263	144	13830
11258	113	13594
10663	113	20672
10663	47	16943
10663	144	20820
10663	120	16943
10663	31	12209
5168	113	20672
5168	144	15301
5168	47	19093
8149	113	20672
8149	47	9272
8149	144	18197
8149	31	13720
7757	113	20672
7757	47	14599
7757	144	20987
8556	113	20475
8556	128	17623
10549	113	20672
10549	47	17664
10549	144	12320
540	113	20672
540	47	16343
4409	128	12592
4409	61	12592
4409	113	20033
8580	113	23193
8580	114	14311
8580	43	16145
5529	113	20672
5529	47	16366
5529	31	15917
5529	144	16682
1661	113	20672
1661	47	21770
1661	144	23471
1661	31	23811
4072	113	18127
7101	113	14866
7101	114	23123
488	47	15729
488	113	20672
488	144	23681
488	31	23892
8066	113	20672
8066	47	20378
8066	144	16143
8066	31	20311
2436	113	20672
2436	47	23735
2436	144	21142
2436	31	12707
5829	113	20672
5829	47	14627
5829	144	19247
5829	31	15181
5829	108	16765
10855	113	14866
10855	114	7434
986	113	14866
986	114	18205
9578	113	16158
9578	61	21419
1375	47	20685
1375	120	14843
1375	113	20672
1375	144	18843
1375	31	22595
1375	108	15598
5655	113	20672
5655	144	13671
5655	47	20863
5655	31	12182
5655	120	14606
5055	113	20848
5055	128	15235
9694	113	15067
9694	11	13447
9694	98	21985
5071	113	20672
5071	144	16727
5071	47	23146
6715	113	20672
6715	47	19575
1803	113	23564
1803	114	15010
11662	113	20848
11662	128	15760
3500	113	20672
3500	144	21006
3500	47	17007
3500	31	12253
11860	113	20672
11860	47	22700
11860	144	20213
7241	47	12154
7241	113	20672
7241	144	13920
7241	31	19611
8631	113	20848
8631	128	23730
1211	113	13594
4246	113	20672
4246	47	12447
4246	144	19542
4246	120	18636
4246	118	20603
4246	53	22784
4246	31	23657
4246	95	20207
10240	113	3295
10240	114	22120
10712	113	13594
7814	113	19310
5924	113	20672
5924	47	19096
5924	144	20864
5924	31	21908
1192	113	20672
1192	47	18431
1192	144	14768
1192	31	21960
1192	118	8967
6520	113	20672
6520	47	14161
6520	144	17726
6520	31	15945
2389	113	20672
